vm_id,cluster_id,host_id
vm_03104,cluster_00015,host_00255
vm_03105,cluster_00005,host_00080
vm_03106,cluster_00016,host_00271
vm_03107,cluster_00001,host_00029
vm_03108,cluster_00013,host_00211
vm_03109,cluster_00000,host_00015
vm_03110,cluster_00013,host_00217
vm_03111,cluster_00009,host_00144
vm_03112,cluster_00014,host_00227
vm_03113,cluster_00019,host_00313
vm_03114,cluster_00010,host_00163
vm_03115,cluster_00010,host_00171
vm_03116,cluster_00019,host_00311
vm_03117,cluster_00005,host_00083
vm_03118,cluster_00007,host_00127
vm_03119,cluster_00018,host_00301
vm_03120,cluster_00011,host_00180
vm_03121,cluster_00010,host_00163
vm_03122,cluster_00018,host_00299
vm_03123,cluster_00006,host_00110
vm_03124,cluster_00018,host_00301
vm_03125,cluster_00009,host_00148
vm_03126,cluster_00002,host_00039
vm_03127,cluster_00002,host_00032
vm_03128,cluster_00018,host_00296
vm_03129,cluster_00012,host_00195
vm_03130,cluster_00014,host_00229
vm_03131,cluster_00006,host_00099
vm_03132,cluster_00015,host_00245
vm_03133,cluster_00003,host_00061
vm_03134,cluster_00016,host_00261
vm_03135,cluster_00004,host_00068
vm_03136,cluster_00001,host_00019
vm_03137,cluster_00007,host_00125
vm_03138,cluster_00006,host_00099
vm_03139,cluster_00012,host_00201
vm_03140,cluster_00015,host_00241
vm_03141,cluster_00012,host_00202
vm_03142,cluster_00008,host_00130
vm_03143,cluster_00001,host_00017
vm_03144,cluster_00010,host_00169
vm_03145,cluster_00015,host_00254
vm_03146,cluster_00008,host_00143
vm_03147,cluster_00010,host_00165
vm_03148,cluster_00012,host_00192
vm_03149,cluster_00019,host_00306
vm_03150,cluster_00005,host_00094
vm_03151,cluster_00017,host_00275
vm_03152,cluster_00007,host_00114
vm_03153,cluster_00011,host_00185
vm_03154,cluster_00003,host_00052
vm_03155,cluster_00007,host_00126
vm_03156,cluster_00015,host_00254
vm_03157,cluster_00004,host_00070
vm_03158,cluster_00019,host_00313
vm_03159,cluster_00002,host_00044
vm_03160,cluster_00008,host_00139
vm_03161,cluster_00013,host_00216
vm_03162,cluster_00011,host_00184
vm_03163,cluster_00012,host_00203
vm_03164,cluster_00002,host_00034
vm_03165,cluster_00002,host_00040
vm_03166,cluster_00014,host_00237
vm_03167,cluster_00001,host_00031
vm_03168,cluster_00019,host_00306
vm_03169,cluster_00017,host_00285
vm_03170,cluster_00016,host_00271
vm_03171,cluster_00015,host_00243
vm_03172,cluster_00005,host_00081
vm_03173,cluster_00013,host_00211
vm_03174,cluster_00005,host_00085
vm_03175,cluster_00001,host_00026
vm_03176,cluster_00001,host_00017
vm_03177,cluster_00007,host_00118
vm_03178,cluster_00004,host_00064
vm_03179,cluster_00015,host_00252
vm_03180,cluster_00014,host_00234
vm_03181,cluster_00013,host_00213
vm_03182,cluster_00013,host_00216
vm_03183,cluster_00002,host_00039
vm_03184,cluster_00004,host_00069
vm_03185,cluster_00003,host_00058
vm_03186,cluster_00013,host_00213
vm_03187,cluster_00015,host_00243
vm_03188,cluster_00002,host_00035
vm_03189,cluster_00017,host_00286
vm_03190,cluster_00003,host_00057
vm_03191,cluster_00008,host_00129
vm_03192,cluster_00012,host_00203
vm_03193,cluster_00002,host_00045
vm_03194,cluster_00002,host_00036
vm_03195,cluster_00014,host_00235
vm_03196,cluster_00010,host_00173
vm_03197,cluster_00001,host_00024
vm_03198,cluster_00004,host_00070
vm_03199,cluster_00010,host_00166
vm_03200,cluster_00015,host_00255
vm_03201,cluster_00001,host_00031
vm_03202,cluster_00013,host_00214
vm_03203,cluster_00013,host_00216
vm_03204,cluster_00007,host_00115
vm_03205,cluster_00006,host_00109
vm_03206,cluster_00002,host_00037
vm_03207,cluster_00015,host_00253
vm_03208,cluster_00010,host_00172
vm_03209,cluster_00018,host_00294
vm_03210,cluster_00000,host_00014
vm_03211,cluster_00010,host_00165
vm_03212,cluster_00012,host_00200
vm_03213,cluster_00001,host_00030
vm_03214,cluster_00009,host_00158
vm_03215,cluster_00008,host_00142
vm_03216,cluster_00017,host_00283
vm_03217,cluster_00011,host_00185
vm_03218,cluster_00013,host_00209
vm_03219,cluster_00006,host_00109
vm_03220,cluster_00005,host_00086
vm_03221,cluster_00011,host_00189
vm_03222,cluster_00013,host_00210
vm_03223,cluster_00017,host_00279
vm_03224,cluster_00005,host_00089
vm_03225,cluster_00000,host_00014
vm_03226,cluster_00010,host_00160
vm_03227,cluster_00003,host_00051
vm_03228,cluster_00008,host_00141
vm_03229,cluster_00009,host_00158
vm_03230,cluster_00010,host_00171
vm_03231,cluster_00012,host_00203
vm_03232,cluster_00000,host_00005
vm_03233,cluster_00006,host_00101
vm_03234,cluster_00019,host_00315
vm_03235,cluster_00000,host_00015
vm_03236,cluster_00002,host_00045
vm_03237,cluster_00018,host_00289
vm_03238,cluster_00012,host_00197
vm_03239,cluster_00000,host_00006
vm_03240,cluster_00007,host_00124
vm_03241,cluster_00010,host_00163
vm_03242,cluster_00019,host_00309
vm_03243,cluster_00013,host_00214
vm_03244,cluster_00019,host_00308
vm_03245,cluster_00018,host_00289
vm_03246,cluster_00018,host_00298
vm_03247,cluster_00019,host_00307
vm_03248,cluster_00009,host_00158
vm_03249,cluster_00013,host_00208
vm_03250,cluster_00014,host_00226
vm_03251,cluster_00019,host_00310
vm_03252,cluster_00016,host_00262
vm_03253,cluster_00011,host_00189
vm_03254,cluster_00006,host_00110
vm_03255,cluster_00008,host_00136
vm_03256,cluster_00015,host_00244
vm_03257,cluster_00010,host_00160
vm_03258,cluster_00000,host_00013
vm_03259,cluster_00016,host_00266
vm_03260,cluster_00008,host_00134
vm_03261,cluster_00011,host_00181
vm_03262,cluster_00000,host_00013
vm_03263,cluster_00002,host_00037
vm_03264,cluster_00014,host_00229
vm_03265,cluster_00015,host_00241
vm_03266,cluster_00016,host_00265
vm_03267,cluster_00007,host_00119
vm_03268,cluster_00005,host_00084
vm_03269,cluster_00019,host_00312
vm_03270,cluster_00009,host_00157
vm_03271,cluster_00007,host_00121
vm_03272,cluster_00008,host_00129
vm_03273,cluster_00008,host_00133
vm_03274,cluster_00016,host_00267
vm_03275,cluster_00014,host_00224
vm_03276,cluster_00013,host_00211
vm_03277,cluster_00002,host_00041
vm_03278,cluster_00017,host_00283
vm_03279,cluster_00010,host_00164
vm_03280,cluster_00015,host_00242
vm_03281,cluster_00017,host_00275
vm_03282,cluster_00009,host_00158
vm_03283,cluster_00003,host_00061
vm_03284,cluster_00004,host_00077
vm_03285,cluster_00010,host_00174
vm_03286,cluster_00017,host_00275
vm_03287,cluster_00012,host_00205
vm_03288,cluster_00004,host_00074
vm_03289,cluster_00003,host_00051
vm_03290,cluster_00005,host_00089
vm_03291,cluster_00010,host_00167
vm_03292,cluster_00014,host_00226
vm_03293,cluster_00000,host_00007
vm_03294,cluster_00014,host_00234
vm_03295,cluster_00002,host_00032
vm_03296,cluster_00006,host_00107
vm_03297,cluster_00007,host_00119
vm_03298,cluster_00004,host_00074
vm_03299,cluster_00014,host_00231
vm_03300,cluster_00002,host_00046
vm_03301,cluster_00018,host_00291
vm_03302,cluster_00010,host_00161
vm_03303,cluster_00007,host_00116
vm_03304,cluster_00005,host_00084
vm_03305,cluster_00008,host_00135
vm_03306,cluster_00014,host_00227
vm_03307,cluster_00009,host_00156
vm_03308,cluster_00000,host_00003
vm_03309,cluster_00008,host_00130
vm_03310,cluster_00008,host_00139
vm_03311,cluster_00018,host_00301
vm_03312,cluster_00011,host_00179
vm_03313,cluster_00019,host_00304
vm_03314,cluster_00004,host_00075
vm_03315,cluster_00010,host_00168
vm_03316,cluster_00008,host_00131
vm_03317,cluster_00007,host_00122
vm_03318,cluster_00015,host_00240
vm_03319,cluster_00019,host_00307
vm_03320,cluster_00012,host_00196
vm_03321,cluster_00004,host_00066
vm_03322,cluster_00018,host_00291
vm_03323,cluster_00000,host_00003
vm_03324,cluster_00014,host_00231
vm_03325,cluster_00012,host_00197
vm_03326,cluster_00002,host_00046
vm_03327,cluster_00016,host_00260
vm_03328,cluster_00010,host_00166
vm_03329,cluster_00004,host_00069
vm_03330,cluster_00006,host_00108
vm_03331,cluster_00005,host_00090
vm_03332,cluster_00008,host_00143
vm_03333,cluster_00014,host_00228
vm_03334,cluster_00016,host_00260
vm_03335,cluster_00006,host_00097
vm_03336,cluster_00018,host_00303
vm_03337,cluster_00016,host_00258
vm_03338,cluster_00015,host_00248
vm_03339,cluster_00016,host_00256
vm_03340,cluster_00012,host_00197
vm_03341,cluster_00009,host_00155
vm_03342,cluster_00013,host_00221
vm_03343,cluster_00011,host_00182
vm_03344,cluster_00015,host_00243
vm_03345,cluster_00010,host_00168
vm_03346,cluster_00018,host_00291
vm_03347,cluster_00000,host_00011
vm_03348,cluster_00005,host_00085
vm_03349,cluster_00002,host_00037
vm_03350,cluster_00012,host_00195
vm_03351,cluster_00010,host_00169
vm_03352,cluster_00013,host_00210
vm_03353,cluster_00008,host_00136
vm_03354,cluster_00004,host_00075
vm_03355,cluster_00017,host_00275
vm_03356,cluster_00007,host_00118
vm_03357,cluster_00016,host_00264
vm_03358,cluster_00019,host_00312
vm_03359,cluster_00010,host_00160
vm_03360,cluster_00010,host_00175
vm_03361,cluster_00000,host_00005
vm_03362,cluster_00006,host_00096
vm_03363,cluster_00012,host_00197
vm_03364,cluster_00011,host_00188
vm_03365,cluster_00008,host_00134
vm_03366,cluster_00019,host_00308
vm_03367,cluster_00019,host_00310
vm_03368,cluster_00000,host_00004
vm_03369,cluster_00017,host_00273
vm_03370,cluster_00002,host_00033
vm_03371,cluster_00004,host_00068
vm_03372,cluster_00008,host_00141
vm_03373,cluster_00015,host_00251
vm_03374,cluster_00008,host_00131
vm_03375,cluster_00015,host_00241
vm_03376,cluster_00006,host_00111
vm_03377,cluster_00009,host_00146
vm_03378,cluster_00003,host_00053
vm_03379,cluster_00014,host_00226
vm_03380,cluster_00019,host_00317
vm_03381,cluster_00014,host_00232
vm_03382,cluster_00016,host_00261
vm_03383,cluster_00002,host_00036
vm_03384,cluster_00004,host_00071
vm_03385,cluster_00007,host_00118
vm_03386,cluster_00006,host_00103
vm_03387,cluster_00018,host_00293
vm_03388,cluster_00010,host_00168
vm_03389,cluster_00010,host_00160
vm_03390,cluster_00013,host_00214
vm_03391,cluster_00012,host_00199
vm_03392,cluster_00003,host_00056
vm_03393,cluster_00012,host_00194
vm_03394,cluster_00014,host_00237
vm_03395,cluster_00006,host_00102
vm_03396,cluster_00000,host_00012
vm_03397,cluster_00001,host_00028
vm_03398,cluster_00008,host_00137
vm_03399,cluster_00004,host_00074
vm_03400,cluster_00004,host_00074
vm_03401,cluster_00003,host_00053
vm_03402,cluster_00012,host_00202
vm_03403,cluster_00005,host_00089
vm_03404,cluster_00000,host_00003
vm_03405,cluster_00007,host_00122
vm_03406,cluster_00016,host_00262
vm_03407,cluster_00013,host_00220
vm_03408,cluster_00008,host_00134
vm_03409,cluster_00014,host_00234
vm_03410,cluster_00018,host_00291
vm_03411,cluster_00000,host_00002
vm_03412,cluster_00016,host_00264
vm_03413,cluster_00018,host_00298
vm_03414,cluster_00000,host_00008
vm_03415,cluster_00009,host_00157
vm_03416,cluster_00018,host_00295
vm_03417,cluster_00019,host_00310
vm_03418,cluster_00019,host_00309
vm_03419,cluster_00006,host_00108
vm_03420,cluster_00012,host_00204
vm_03421,cluster_00007,host_00112
vm_03422,cluster_00007,host_00115
vm_03423,cluster_00010,host_00164
vm_03424,cluster_00018,host_00296
vm_03425,cluster_00017,host_00284
vm_03426,cluster_00006,host_00098
vm_03427,cluster_00006,host_00110
vm_03428,cluster_00009,host_00152
vm_03429,cluster_00005,host_00084
vm_03430,cluster_00016,host_00265
vm_03431,cluster_00006,host_00100
vm_03432,cluster_00007,host_00116
vm_03433,cluster_00017,host_00273
vm_03434,cluster_00006,host_00110
vm_03435,cluster_00019,host_00310
vm_03436,cluster_00007,host_00120
vm_03437,cluster_00010,host_00161
vm_03438,cluster_00019,host_00312
vm_03439,cluster_00004,host_00069
vm_03440,cluster_00002,host_00045
vm_03441,cluster_00001,host_00021
vm_03442,cluster_00019,host_00317
vm_03443,cluster_00013,host_00219
vm_03444,cluster_00007,host_00127
vm_03445,cluster_00003,host_00057
vm_03446,cluster_00003,host_00055
vm_03447,cluster_00003,host_00055
vm_03448,cluster_00010,host_00171
vm_03449,cluster_00007,host_00124
vm_03450,cluster_00014,host_00228
vm_03451,cluster_00005,host_00084
vm_03452,cluster_00018,host_00291
vm_03453,cluster_00006,host_00097
vm_03454,cluster_00008,host_00140
vm_03455,cluster_00007,host_00116
vm_03456,cluster_00011,host_00182
vm_03457,cluster_00010,host_00175
vm_03458,cluster_00001,host_00030
vm_03459,cluster_00014,host_00225
vm_03460,cluster_00002,host_00033
vm_03461,cluster_00001,host_00028
vm_03462,cluster_00014,host_00231
vm_03463,cluster_00013,host_00211
vm_03464,cluster_00014,host_00234
vm_03465,cluster_00010,host_00165
vm_03466,cluster_00016,host_00259
vm_03467,cluster_00001,host_00018
vm_03468,cluster_00010,host_00162
vm_03469,cluster_00013,host_00222
vm_03470,cluster_00002,host_00037
vm_03471,cluster_00010,host_00174
vm_03472,cluster_00014,host_00239
vm_03473,cluster_00012,host_00204
vm_03474,cluster_00012,host_00198
vm_03475,cluster_00004,host_00074
vm_03476,cluster_00012,host_00205
vm_03477,cluster_00016,host_00263
vm_03478,cluster_00015,host_00254
vm_03479,cluster_00012,host_00197
vm_03480,cluster_00016,host_00265
vm_03481,cluster_00013,host_00213
vm_03482,cluster_00009,host_00152
vm_03483,cluster_00009,host_00153
vm_03484,cluster_00010,host_00171
vm_03485,cluster_00000,host_00006
vm_03486,cluster_00011,host_00178
vm_03487,cluster_00006,host_00098
vm_03488,cluster_00006,host_00103
vm_03489,cluster_00005,host_00081
vm_03490,cluster_00017,host_00286
vm_03491,cluster_00017,host_00281
vm_03492,cluster_00016,host_00266
vm_03493,cluster_00001,host_00026
vm_03494,cluster_00013,host_00211
vm_03495,cluster_00000,host_00001
vm_03496,cluster_00011,host_00184
vm_03497,cluster_00019,host_00305
vm_03498,cluster_00016,host_00265
vm_03499,cluster_00008,host_00134
vm_03500,cluster_00015,host_00253
vm_03501,cluster_00011,host_00181
vm_03502,cluster_00005,host_00095
vm_03503,cluster_00003,host_00054
vm_03504,cluster_00001,host_00018
vm_03505,cluster_00000,host_00012
vm_03506,cluster_00014,host_00228
vm_03507,cluster_00019,host_00304
vm_03508,cluster_00014,host_00232
vm_03509,cluster_00000,host_00001
vm_03510,cluster_00006,host_00099
vm_03511,cluster_00012,host_00204
vm_03512,cluster_00019,host_00319
vm_03513,cluster_00019,host_00309
vm_03514,cluster_00008,host_00137
vm_03515,cluster_00005,host_00092
vm_03516,cluster_00009,host_00157
vm_03517,cluster_00006,host_00105
vm_03518,cluster_00019,host_00304
vm_03519,cluster_00013,host_00209
vm_03520,cluster_00006,host_00108
vm_03521,cluster_00019,host_00315
vm_03522,cluster_00002,host_00036
vm_03523,cluster_00013,host_00210
vm_03524,cluster_00019,host_00305
vm_03525,cluster_00004,host_00073
vm_03526,cluster_00013,host_00219
vm_03527,cluster_00008,host_00131
vm_03528,cluster_00014,host_00228
vm_03529,cluster_00003,host_00058
vm_03530,cluster_00015,host_00245
vm_03531,cluster_00014,host_00226
vm_03532,cluster_00017,host_00279
vm_03533,cluster_00015,host_00242
vm_03534,cluster_00003,host_00062
vm_03535,cluster_00016,host_00263
vm_03536,cluster_00008,host_00134
vm_03537,cluster_00018,host_00303
vm_03538,cluster_00001,host_00020
vm_03539,cluster_00010,host_00168
vm_03540,cluster_00007,host_00117
vm_03541,cluster_00018,host_00289
vm_03542,cluster_00019,host_00306
vm_03543,cluster_00007,host_00122
vm_03544,cluster_00019,host_00306
vm_03545,cluster_00002,host_00036
vm_03546,cluster_00012,host_00203
vm_03547,cluster_00018,host_00299
vm_03548,cluster_00010,host_00162
vm_03549,cluster_00000,host_00000
vm_03550,cluster_00000,host_00011
vm_03551,cluster_00004,host_00072
vm_03552,cluster_00001,host_00030
vm_03553,cluster_00018,host_00288
vm_03554,cluster_00012,host_00194
vm_03555,cluster_00004,host_00074
vm_03556,cluster_00008,host_00136
vm_03557,cluster_00016,host_00268
vm_03558,cluster_00005,host_00091
vm_03559,cluster_00012,host_00198
vm_03560,cluster_00007,host_00115
vm_03561,cluster_00018,host_00302
vm_03562,cluster_00008,host_00140
vm_03563,cluster_00000,host_00014
vm_03564,cluster_00008,host_00129
vm_03565,cluster_00014,host_00235
vm_03566,cluster_00000,host_00015
vm_03567,cluster_00013,host_00221
vm_03568,cluster_00011,host_00181
vm_03569,cluster_00011,host_00183
vm_03570,cluster_00006,host_00101
vm_03571,cluster_00016,host_00268
vm_03572,cluster_00014,host_00239
vm_03573,cluster_00008,host_00137
vm_03574,cluster_00018,host_00290
vm_03575,cluster_00011,host_00185
vm_03576,cluster_00014,host_00233
vm_03577,cluster_00019,host_00317
vm_03578,cluster_00002,host_00040
vm_03579,cluster_00006,host_00101
vm_03580,cluster_00019,host_00307
vm_03581,cluster_00011,host_00185
vm_03582,cluster_00013,host_00210
vm_03583,cluster_00011,host_00185
vm_03584,cluster_00015,host_00245
vm_03585,cluster_00001,host_00029
vm_03586,cluster_00001,host_00020
vm_03587,cluster_00011,host_00181
vm_03588,cluster_00001,host_00025
vm_03589,cluster_00007,host_00120
vm_03590,cluster_00012,host_00193
vm_03591,cluster_00014,host_00228
vm_03592,cluster_00014,host_00233
vm_03593,cluster_00013,host_00219
vm_03594,cluster_00011,host_00177
vm_03595,cluster_00011,host_00177
vm_03596,cluster_00016,host_00258
vm_03597,cluster_00009,host_00152
vm_03598,cluster_00005,host_00082
vm_03599,cluster_00010,host_00174
vm_03600,cluster_00017,host_00284
vm_03601,cluster_00018,host_00296
vm_03602,cluster_00005,host_00089
vm_03603,cluster_00014,host_00226
vm_03604,cluster_00007,host_00117
vm_03605,cluster_00016,host_00271
vm_03606,cluster_00005,host_00083
vm_03607,cluster_00011,host_00176
vm_03608,cluster_00017,host_00278
vm_03609,cluster_00009,host_00151
vm_03610,cluster_00004,host_00077
vm_03611,cluster_00012,host_00207
vm_03612,cluster_00017,host_00274
vm_03613,cluster_00008,host_00135
vm_03614,cluster_00006,host_00110
vm_03615,cluster_00013,host_00209
vm_03616,cluster_00016,host_00267
vm_03617,cluster_00003,host_00049
vm_03618,cluster_00015,host_00254
vm_03619,cluster_00002,host_00038
vm_03620,cluster_00001,host_00021
vm_03621,cluster_00014,host_00235
vm_03622,cluster_00011,host_00179
vm_03623,cluster_00004,host_00064
vm_03624,cluster_00007,host_00120
vm_03625,cluster_00017,host_00287
vm_03626,cluster_00016,host_00271
vm_03627,cluster_00010,host_00170
vm_03628,cluster_00014,host_00227
vm_03629,cluster_00010,host_00165
vm_03630,cluster_00001,host_00021
vm_03631,cluster_00001,host_00026
vm_03632,cluster_00016,host_00269
vm_03633,cluster_00004,host_00074
vm_03634,cluster_00019,host_00311
